eval_date,city,model,bracket,forecast_f,observed_f,lower_f,upper_f,predicted_prob,outcome,brier,log_loss,n_train,dist_family,dist_mu,dist_sigma
2026-03-28,hong_kong,ecmwf,pm_10F,79.4,76.6,69.4,89.4,0.999794,1,0.0,0.000206,351,skew_normal,-2.499,3.367
2026-03-28,hong_kong,ecmwf,above_F,79.4,76.6,79.4,inf,0.551,0,0.303601,0.800733,351,skew_normal,-2.499,3.367
2026-03-28,hong_kong,ecmwf,below_F,79.4,76.6,-inf,79.4,0.449,1,0.303601,0.800733,351,skew_normal,-2.499,3.367
2026-03-28,hong_kong,ecmwf,above_F+5,79.4,76.6,84.4,inf,0.008972,0,8.1e-05,0.009013,351,skew_normal,-2.499,3.367
2026-03-28,hong_kong,ecmwf,below_F-5,79.4,76.6,-inf,74.4,0.025952,0,0.000673,0.026294,351,skew_normal,-2.499,3.367
2026-03-29,hong_kong,ecmwf,pm_1F,78.5,77.5,77.5,79.5,0.324315,1,0.45655,1.12604,352,skew_normal,-2.485,3.365
2026-03-29,hong_kong,ecmwf,pm_2F,78.5,77.5,76.5,80.5,0.60099,1,0.159209,0.509176,352,skew_normal,-2.485,3.365
2026-03-29,hong_kong,ecmwf,pm_3F,78.5,77.5,75.5,81.5,0.7976,1,0.040966,0.226148,352,skew_normal,-2.485,3.365
2026-03-29,hong_kong,ecmwf,pm_5F,78.5,77.5,73.5,83.5,0.964868,1,0.001234,0.035764,352,skew_normal,-2.485,3.365
2026-03-29,hong_kong,ecmwf,pm_10F,78.5,77.5,68.5,88.5,0.999793,1,0.0,0.000207,352,skew_normal,-2.485,3.365
2026-03-29,hong_kong,ecmwf,above_F,78.5,77.5,78.5,inf,0.549311,0,0.301743,0.796979,352,skew_normal,-2.485,3.365
2026-03-29,hong_kong,ecmwf,below_F,78.5,77.5,-inf,78.5,0.450689,1,0.301743,0.796979,352,skew_normal,-2.485,3.365
2026-03-29,hong_kong,ecmwf,above_F+5,78.5,77.5,83.5,inf,0.009032,0,8.2e-05,0.009073,352,skew_normal,-2.485,3.365
2026-03-29,hong_kong,ecmwf,below_F-5,78.5,77.5,-inf,73.5,0.0261,0,0.000681,0.026447,352,skew_normal,-2.485,3.365
2026-03-30,hong_kong,ecmwf,pm_1F,80.1,77.1,79.1,81.1,0.32497,0,0.105606,0.392998,353,skew_normal,-2.465,3.351
2026-03-30,hong_kong,ecmwf,pm_2F,80.1,77.1,78.1,82.1,0.601776,0,0.362134,0.92074,353,skew_normal,-2.465,3.351
2026-03-30,hong_kong,ecmwf,pm_3F,80.1,77.1,77.1,83.1,0.798114,1,0.040758,0.225504,353,skew_normal,-2.465,3.351
2026-03-30,hong_kong,ecmwf,pm_5F,80.1,77.1,75.1,85.1,0.965027,1,0.001223,0.035599,353,skew_normal,-2.465,3.351
2026-03-30,hong_kong,ecmwf,pm_10F,80.1,77.1,70.1,90.1,0.999801,1,0.0,0.000199,353,skew_normal,-2.465,3.351
2026-03-30,hong_kong,ecmwf,above_F,80.1,77.1,80.1,inf,0.548187,0,0.300509,0.794488,353,skew_normal,-2.465,3.351
2026-03-30,hong_kong,ecmwf,below_F,80.1,77.1,-inf,80.1,0.451813,1,0.300509,0.794488,353,skew_normal,-2.465,3.351
2026-03-30,hong_kong,ecmwf,above_F+5,80.1,77.1,85.1,inf,0.009084,0,8.3e-05,0.009126,353,skew_normal,-2.465,3.351
2026-03-30,hong_kong,ecmwf,below_F-5,80.1,77.1,-inf,75.1,0.025889,0,0.00067,0.02623,353,skew_normal,-2.465,3.351
2026-03-31,hong_kong,ecmwf,pm_1F,78.1,78.5,77.1,79.1,0.325014,1,0.455606,1.123888,354,skew_normal,-2.452,3.35
2026-03-31,hong_kong,ecmwf,pm_2F,78.1,78.5,76.1,80.1,0.601643,1,0.158688,0.50809,354,skew_normal,-2.452,3.35
2026-03-31,hong_kong,ecmwf,pm_3F,78.1,78.5,75.1,81.1,0.797756,1,0.040903,0.225953,354,skew_normal,-2.452,3.35
2026-03-31,hong_kong,ecmwf,pm_5F,78.1,78.5,73.1,83.1,0.964772,1,0.001241,0.035863,354,skew_normal,-2.452,3.35
2026-03-31,hong_kong,ecmwf,pm_10F,78.1,78.5,68.1,88.1,0.999799,1,0.0,0.000201,354,skew_normal,-2.452,3.35
2026-03-31,hong_kong,ecmwf,above_F,78.1,78.5,78.1,inf,0.546448,1,0.20571,0.604317,354,skew_normal,-2.452,3.35
2026-03-31,hong_kong,ecmwf,below_F,78.1,78.5,-inf,78.1,0.453552,0,0.20571,0.604317,354,skew_normal,-2.452,3.35
2026-03-31,hong_kong,ecmwf,above_F+5,78.1,78.5,83.1,inf,0.00914,0,8.4e-05,0.009182,354,skew_normal,-2.452,3.35
2026-03-31,hong_kong,ecmwf,below_F-5,78.1,78.5,-inf,73.1,0.026088,0,0.000681,0.026434,354,skew_normal,-2.452,3.35
2026-04-01,hong_kong,ecmwf,pm_1F,80.8,80.1,79.8,81.8,0.325467,1,0.454994,1.122493,355,skew_normal,-2.448,3.343
2026-04-01,hong_kong,ecmwf,pm_2F,80.8,80.1,78.8,82.8,0.602335,1,0.158138,0.506942,355,skew_normal,-2.448,3.343
2026-04-01,hong_kong,ecmwf,pm_3F,80.8,80.1,77.8,83.8,0.798407,1,0.04064,0.225137,355,skew_normal,-2.448,3.343
2026-04-01,hong_kong,ecmwf,pm_5F,80.8,80.1,75.8,85.8,0.965027,1,0.001223,0.035599,355,skew_normal,-2.448,3.343
2026-04-01,hong_kong,ecmwf,pm_10F,80.8,80.1,70.8,90.8,0.999803,1,0.0,0.000197,355,skew_normal,-2.448,3.343
2026-04-01,hong_kong,ecmwf,above_F,80.8,80.1,80.8,inf,0.546506,0,0.298669,0.790774,355,skew_normal,-2.448,3.343
2026-04-01,hong_kong,ecmwf,below_F,80.8,80.1,-inf,80.8,0.453494,1,0.298669,0.790774,355,skew_normal,-2.448,3.343
2026-04-01,hong_kong,ecmwf,above_F+5,80.8,80.1,85.8,inf,0.009069,0,8.2e-05,0.00911,355,skew_normal,-2.448,3.343
2026-04-01,hong_kong,ecmwf,below_F-5,80.8,80.1,-inf,75.8,0.025904,0,0.000671,0.026245,355,skew_normal,-2.448,3.343
2026-04-02,hong_kong,ecmwf,pm_1F,74.3,74.1,73.3,75.3,0.326101,1,0.454139,1.120547,356,skew_normal,-2.43,3.33
2026-04-02,hong_kong,ecmwf,pm_2F,74.3,74.1,72.3,76.3,0.60313,1,0.157506,0.505623,356,skew_normal,-2.43,3.33
2026-04-02,hong_kong,ecmwf,pm_3F,74.3,74.1,71.3,77.3,0.798977,1,0.04041,0.224423,356,skew_normal,-2.43,3.33
2026-04-02,hong_kong,ecmwf,pm_5F,74.3,74.1,69.3,79.3,0.965223,1,0.001209,0.035396,356,skew_normal,-2.43,3.33
2026-04-02,hong_kong,ecmwf,pm_10F,74.3,74.1,64.3,84.3,0.99981,1,0.0,0.00019,356,skew_normal,-2.43,3.33
2026-04-02,hong_kong,ecmwf,above_F,74.3,74.1,74.3,inf,0.545593,0,0.297672,0.788762,356,skew_normal,-2.43,3.33
2026-04-02,hong_kong,ecmwf,below_F,74.3,74.1,-inf,74.3,0.454407,1,0.297672,0.788762,356,skew_normal,-2.43,3.33
2026-04-02,hong_kong,ecmwf,above_F+5,74.3,74.1,79.3,inf,0.0091,0,8.3e-05,0.009141,356,skew_normal,-2.43,3.33
2026-04-02,hong_kong,ecmwf,below_F-5,74.3,74.1,-inf,69.3,0.025677,0,0.000659,0.026013,356,skew_normal,-2.43,3.33
2026-04-03,hong_kong,ecmwf,pm_1F,78.0,77.5,77.0,79.0,0.326686,1,0.453352,1.118757,357,skew_normal,-2.417,3.32
2026-04-03,hong_kong,ecmwf,pm_2F,78.0,77.5,76.0,80.0,0.60392,1,0.15688,0.504314,357,skew_normal,-2.417,3.32
2026-04-03,hong_kong,ecmwf,pm_3F,78.0,77.5,75.0,81.0,0.799617,1,0.040153,0.223622,357,skew_normal,-2.417,3.32
2026-04-03,hong_kong,ecmwf,pm_5F,78.0,77.5,73.0,83.0,0.965458,1,0.001193,0.035152,357,skew_normal,-2.417,3.32
2026-04-03,hong_kong,ecmwf,pm_10F,78.0,77.5,68.0,88.0,0.999816,1,0.0,0.000184,357,skew_normal,-2.417,3.32
2026-04-03,hong_kong,ecmwf,above_F,78.0,77.5,78.0,inf,0.545085,0,0.297117,0.787644,357,skew_normal,-2.417,3.32
2026-04-03,hong_kong,ecmwf,below_F,78.0,77.5,-inf,78.0,0.454915,1,0.297117,0.787644,357,skew_normal,-2.417,3.32
2026-04-03,hong_kong,ecmwf,above_F+5,78.0,77.5,83.0,inf,0.009085,0,8.3e-05,0.009127,357,skew_normal,-2.417,3.32
2026-04-03,hong_kong,ecmwf,below_F-5,78.0,77.5,-inf,73.0,0.025456,0,0.000648,0.025786,357,skew_normal,-2.417,3.32
2026-04-04,hong_kong,ecmwf,pm_1F,75.8,78.4,74.8,76.8,0.327295,0,0.107122,0.396448,358,skew_normal,-2.402,3.307
2026-04-04,hong_kong,ecmwf,pm_2F,75.8,78.4,73.8,77.8,0.60471,0,0.365674,0.928135,358,skew_normal,-2.402,3.307
2026-04-04,hong_kong,ecmwf,pm_3F,75.8,78.4,72.8,78.8,0.800218,1,0.039913,0.222871,358,skew_normal,-2.402,3.307
2026-04-04,hong_kong,ecmwf,pm_5F,75.8,78.4,70.8,80.8,0.965673,1,0.001178,0.03493,358,skew_normal,-2.402,3.307
2026-04-04,hong_kong,ecmwf,pm_10F,75.8,78.4,65.8,85.8,0.999823,1,0.0,0.000177,358,skew_normal,-2.402,3.307
2026-04-04,hong_kong,ecmwf,above_F,75.8,78.4,75.8,inf,0.544338,1,0.207628,0.608185,358,skew_normal,-2.402,3.307
2026-04-04,hong_kong,ecmwf,below_F,75.8,78.4,-inf,75.8,0.455662,0,0.207628,0.608185,358,skew_normal,-2.402,3.307
2026-04-04,hong_kong,ecmwf,above_F+5,75.8,78.4,80.8,inf,0.009096,0,8.3e-05,0.009138,358,skew_normal,-2.402,3.307
2026-04-04,hong_kong,ecmwf,below_F-5,75.8,78.4,-inf,70.8,0.025231,0,0.000637,0.025555,358,skew_normal,-2.402,3.307
2026-04-05,hong_kong,ecmwf,pm_1F,76.7,76.4,75.7,77.7,0.326779,1,0.453227,1.118471,359,skew_normal,-2.426,3.32
2026-04-05,hong_kong,ecmwf,pm_2F,76.7,76.4,74.7,78.7,0.604199,1,0.156659,0.503852,359,skew_normal,-2.426,3.32
2026-04-05,hong_kong,ecmwf,pm_3F,76.7,76.4,73.7,79.7,0.800035,1,0.039986,0.223099,359,skew_normal,-2.426,3.32
2026-04-05,hong_kong,ecmwf,pm_5F,76.7,76.4,71.7,81.7,0.965685,1,0.001177,0.034917,359,skew_normal,-2.426,3.32
2026-04-05,hong_kong,ecmwf,pm_10F,76.7,76.4,66.7,86.7,0.999818,1,0.0,0.000182,359,skew_normal,-2.426,3.32
2026-04-05,hong_kong,ecmwf,above_F,76.7,76.4,76.7,inf,0.54625,0,0.298389,0.790209,359,skew_normal,-2.426,3.32
2026-04-05,hong_kong,ecmwf,below_F,76.7,76.4,-inf,76.7,0.45375,1,0.298389,0.790209,359,skew_normal,-2.426,3.32
2026-04-05,hong_kong,ecmwf,above_F+5,76.7,76.4,81.7,inf,0.009014,0,8.1e-05,0.009055,359,skew_normal,-2.426,3.32
2026-04-05,hong_kong,ecmwf,below_F-5,76.7,76.4,-inf,71.7,0.025301,0,0.00064,0.025626,359,skew_normal,-2.426,3.32
2026-04-06,hong_kong,ecmwf,pm_1F,81.0,80.8,80.0,82.0,0.327371,1,0.45243,1.116661,360,skew_normal,-2.412,3.309
2026-04-06,hong_kong,ecmwf,pm_2F,81.0,80.8,79.0,83.0,0.604986,1,0.156036,0.502549,360,skew_normal,-2.412,3.309
2026-04-06,hong_kong,ecmwf,pm_3F,81.0,80.8,78.0,84.0,0.800658,1,0.039737,0.222321,360,skew_normal,-2.412,3.309
2026-04-06,hong_kong,ecmwf,pm_5F,81.0,80.8,76.0,86.0,0.96591,1,0.001162,0.034684,360,skew_normal,-2.412,3.309
2026-04-06,hong_kong,ecmwf,pm_10F,81.0,80.8,71.0,91.0,0.999824,1,0.0,0.000176,360,skew_normal,-2.412,3.309
2026-04-06,hong_kong,ecmwf,above_F,81.0,80.8,81.0,inf,0.545664,0,0.297749,0.788918,360,skew_normal,-2.412,3.309
2026-04-06,hong_kong,ecmwf,below_F,81.0,80.8,-inf,81.0,0.454336,1,0.297749,0.788918,360,skew_normal,-2.412,3.309
2026-04-06,hong_kong,ecmwf,above_F+5,81.0,80.8,86.0,inf,0.009008,0,8.1e-05,0.009049,360,skew_normal,-2.412,3.309
2026-04-06,hong_kong,ecmwf,below_F-5,81.0,80.8,-inf,76.0,0.025082,0,0.000629,0.025401,360,skew_normal,-2.412,3.309
2026-04-07,hong_kong,ecmwf,pm_1F,82.6,83.8,81.6,83.6,0.327939,0,0.107544,0.397406,361,skew_normal,-2.4,3.298
2026-04-07,hong_kong,ecmwf,pm_2F,82.6,83.8,80.6,84.6,0.605756,1,0.155429,0.501279,361,skew_normal,-2.4,3.298
2026-04-07,hong_kong,ecmwf,pm_3F,82.6,83.8,79.6,85.6,0.801283,1,0.039488,0.221541,361,skew_normal,-2.4,3.298
2026-04-07,hong_kong,ecmwf,pm_5F,82.6,83.8,77.6,87.6,0.966139,1,0.001147,0.034448,361,skew_normal,-2.4,3.298
2026-04-07,hong_kong,ecmwf,pm_10F,82.6,83.8,72.6,92.6,0.99983,1,0.0,0.00017,361,skew_normal,-2.4,3.298
2026-04-07,hong_kong,ecmwf,above_F,82.6,83.8,82.6,inf,0.54518,1,0.206861,0.606639,361,skew_normal,-2.4,3.298
2026-04-07,hong_kong,ecmwf,below_F,82.6,83.8,-inf,82.6,0.45482,0,0.206861,0.606639,361,skew_normal,-2.4,3.298
2026-04-07,hong_kong,ecmwf,above_F+5,82.6,83.8,87.6,inf,0.008993,0,8.1e-05,0.009034,361,skew_normal,-2.4,3.298
2026-04-07,hong_kong,ecmwf,below_F-5,82.6,83.8,-inf,77.6,0.024868,0,0.000618,0.025182,361,skew_normal,-2.4,3.298
2026-04-08,hong_kong,ecmwf,pm_1F,76.6,78.7,75.6,77.6,0.328092,0,0.107644,0.397633,362,skew_normal,-2.409,3.301
2026-04-08,hong_kong,ecmwf,pm_2F,76.6,78.7,74.6,78.6,0.606129,0,0.367393,0.931732,362,skew_normal,-2.409,3.301
2026-04-08,hong_kong,ecmwf,pm_3F,76.6,78.7,73.6,79.6,0.80178,1,0.039291,0.220921,362,skew_normal,-2.409,3.301
2026-04-08,hong_kong,ecmwf,pm_5F,76.6,78.7,71.6,81.6,0.966349,1,0.001132,0.03423,362,skew_normal,-2.409,3.301
2026-04-08,hong_kong,ecmwf,pm_10F,76.6,78.7,66.6,86.6,0.99983,1,0.0,0.00017,362,skew_normal,-2.409,3.301
2026-04-08,hong_kong,ecmwf,above_F,76.6,78.7,76.6,inf,0.546048,1,0.206072,0.605048,362,skew_normal,-2.409,3.301
2026-04-08,hong_kong,ecmwf,below_F,76.6,78.7,-inf,76.6,0.453952,0,0.206072,0.605048,362,skew_normal,-2.409,3.301
2026-04-08,hong_kong,ecmwf,above_F+5,76.6,78.7,81.6,inf,0.00886,0,7.9e-05,0.0089,362,skew_normal,-2.409,3.301
2026-04-08,hong_kong,ecmwf,below_F-5,76.6,78.7,-inf,71.6,0.024791,0,0.000615,0.025103,362,skew_normal,-2.409,3.301
2026-04-09,hong_kong,ecmwf,pm_1F,79.4,80.4,78.4,80.4,0.327816,0,0.107464,0.397224,363,skew_normal,-2.429,3.31
2026-04-09,hong_kong,ecmwf,pm_2F,79.4,80.4,77.4,81.4,0.605969,1,0.155261,0.500927,363,skew_normal,-2.429,3.31
2026-04-09,hong_kong,ecmwf,pm_3F,79.4,80.4,76.4,82.4,0.801901,1,0.039243,0.22077,363,skew_normal,-2.429,3.31
2026-04-09,hong_kong,ecmwf,pm_5F,79.4,80.4,74.4,84.4,0.966451,1,0.001126,0.034125,363,skew_normal,-2.429,3.31
2026-04-09,hong_kong,ecmwf,pm_10F,79.4,80.4,69.4,89.4,0.999826,1,0.0,0.000174,363,skew_normal,-2.429,3.31
2026-04-09,hong_kong,ecmwf,above_F,79.4,80.4,79.4,inf,0.547654,1,0.204617,0.602112,363,skew_normal,-2.429,3.31
2026-04-09,hong_kong,ecmwf,below_F,79.4,80.4,-inf,79.4,0.452346,0,0.204617,0.602112,363,skew_normal,-2.429,3.31
2026-04-09,hong_kong,ecmwf,above_F+5,79.4,80.4,84.4,inf,0.00873,0,7.6e-05,0.008768,363,skew_normal,-2.429,3.31
2026-04-09,hong_kong,ecmwf,below_F-5,79.4,80.4,-inf,74.4,0.024819,0,0.000616,0.025133,363,skew_normal,-2.429,3.31
2026-04-10,hong_kong,ecmwf,pm_1F,81.2,82.8,80.2,82.2,0.328047,0,0.107615,0.397567,364,skew_normal,-2.433,3.31
2026-04-10,hong_kong,ecmwf,pm_2F,81.2,82.8,79.2,83.2,0.60643,1,0.154898,0.500167,364,skew_normal,-2.433,3.31
2026-04-10,hong_kong,ecmwf,pm_3F,81.2,82.8,78.2,84.2,0.802446,1,0.039028,0.220091,364,skew_normal,-2.433,3.31
2026-04-10,hong_kong,ecmwf,pm_5F,81.2,82.8,76.2,86.2,0.966674,1,0.001111,0.033894,364,skew_normal,-2.433,3.31
2026-04-10,hong_kong,ecmwf,pm_10F,81.2,82.8,71.2,91.2,0.999828,1,0.0,0.000172,364,skew_normal,-2.433,3.31
2026-04-10,hong_kong,ecmwf,above_F,81.2,82.8,81.2,inf,0.548303,1,0.20403,0.600927,364,skew_normal,-2.433,3.31
2026-04-10,hong_kong,ecmwf,below_F,81.2,82.8,-inf,81.2,0.451697,0,0.20403,0.600927,364,skew_normal,-2.433,3.31
2026-04-10,hong_kong,ecmwf,above_F+5,81.2,82.8,86.2,inf,0.008613,0,7.4e-05,0.008651,364,skew_normal,-2.433,3.31
2026-04-10,hong_kong,ecmwf,below_F-5,81.2,82.8,-inf,76.2,0.024713,0,0.000611,0.025024,364,skew_normal,-2.433,3.31
2026-01-01,shanghai,gfs,pm_1F,45.3,42.8,44.3,46.3,0.265497,0,0.070489,0.308562,265,student_t,-1.185,1.801
2026-01-01,shanghai,gfs,pm_2F,45.3,42.8,43.3,47.3,0.500446,0,0.250446,0.69404,265,student_t,-1.185,1.801
2026-01-01,shanghai,gfs,pm_3F,45.3,42.8,42.3,48.3,0.684053,1,0.099822,0.379719,265,student_t,-1.185,1.801
2026-01-01,shanghai,gfs,pm_5F,45.3,42.8,40.3,50.3,0.891893,1,0.011687,0.114409,265,student_t,-1.185,1.801
2026-01-01,shanghai,gfs,pm_10F,45.3,42.8,35.3,55.3,0.993307,1,4.5e-05,0.006716,265,student_t,-1.185,1.801
2026-01-01,shanghai,gfs,above_F,45.3,42.8,45.3,inf,0.674839,0,0.455407,1.123433,265,student_t,-1.185,1.801
2026-01-01,shanghai,gfs,below_F,45.3,42.8,-inf,45.3,0.325161,1,0.455407,1.123433,265,student_t,-1.185,1.801
2026-01-01,shanghai,gfs,above_F+5,45.3,42.8,50.3,inf,0.086213,0,0.007433,0.090158,265,student_t,-1.185,1.801
2026-01-01,shanghai,gfs,below_F-5,45.3,42.8,-inf,40.3,0.021894,0,0.000479,0.022137,265,student_t,-1.185,1.801
2026-01-02,shanghai,gfs,pm_1F,42.3,42.8,41.3,43.3,0.266682,1,0.537755,1.321699,266,student_t,-1.171,1.818
2026-01-02,shanghai,gfs,pm_2F,42.3,42.8,40.3,44.3,0.502384,1,0.247622,0.688391,266,student_t,-1.171,1.818
2026-01-02,shanghai,gfs,pm_3F,42.3,42.8,39.3,45.3,0.686231,1,0.098451,0.37654,266,student_t,-1.171,1.818
2026-01-02,shanghai,gfs,pm_5F,42.3,42.8,37.3,47.3,0.893667,1,0.011307,0.112422,266,student_t,-1.171,1.818
2026-01-02,shanghai,gfs,pm_10F,42.3,42.8,32.3,52.3,0.993717,1,3.9e-05,0.006302,266,student_t,-1.171,1.818
2026-01-02,shanghai,gfs,above_F,42.3,42.8,42.3,inf,0.673066,1,0.106886,0.395912,266,student_t,-1.171,1.818
2026-01-02,shanghai,gfs,below_F,42.3,42.8,-inf,42.3,0.326934,0,0.106886,0.395912,266,student_t,-1.171,1.818
2026-01-02,shanghai,gfs,above_F+5,42.3,42.8,47.3,inf,0.084802,0,0.007191,0.088615,266,student_t,-1.171,1.818
2026-01-02,shanghai,gfs,below_F-5,42.3,42.8,-inf,37.3,0.021531,0,0.000464,0.021766,266,student_t,-1.171,1.818
2026-01-03,shanghai,gfs,pm_1F,45.3,44.6,44.3,46.3,0.266715,1,0.537707,1.321576,267,student_t,-1.168,1.812
2026-01-03,shanghai,gfs,pm_2F,45.3,44.6,43.3,47.3,0.502393,1,0.247613,0.688374,267,student_t,-1.168,1.812
2026-01-03,shanghai,gfs,pm_3F,45.3,44.6,42.3,48.3,0.686155,1,0.098499,0.376651,267,student_t,-1.168,1.812
2026-01-03,shanghai,gfs,pm_5F,45.3,44.6,40.3,50.3,0.893439,1,0.011355,0.112677,267,student_t,-1.168,1.812
2026-01-03,shanghai,gfs,pm_10F,45.3,44.6,35.3,55.3,0.993623,1,4.1e-05,0.006398,267,student_t,-1.168,1.812
2026-01-03,shanghai,gfs,above_F,45.3,44.6,45.3,inf,0.67262,0,0.452418,1.116634,267,student_t,-1.168,1.812
2026-01-03,shanghai,gfs,below_F,45.3,44.6,-inf,45.3,0.32738,1,0.452418,1.116634,267,student_t,-1.168,1.812
2026-01-03,shanghai,gfs,above_F+5,45.3,44.6,50.3,inf,0.084849,0,0.007199,0.088666,267,student_t,-1.168,1.812
2026-01-03,shanghai,gfs,below_F-5,45.3,44.6,-inf,40.3,0.021712,0,0.000471,0.021951,267,student_t,-1.168,1.812
2026-01-04,shanghai,gfs,pm_1F,53.0,51.8,52.0,54.0,0.26744,0,0.071524,0.31121,268,student_t,-1.158,1.817
2026-01-04,shanghai,gfs,pm_2F,53.0,51.8,51.0,55.0,0.50357,1,0.246443,0.686032,268,student_t,-1.158,1.817
2026-01-04,shanghai,gfs,pm_3F,53.0,51.8,50.0,56.0,0.687461,1,0.097681,0.37475,268,student_t,-1.158,1.817
2026-01-04,shanghai,gfs,pm_5F,53.0,51.8,48.0,58.0,0.894464,1,0.011138,0.111531,268,student_t,-1.158,1.817
2026-01-04,shanghai,gfs,pm_10F,53.0,51.8,43.0,63.0,0.993846,1,3.8e-05,0.006173,268,student_t,-1.158,1.817
2026-01-04,shanghai,gfs,above_F,53.0,51.8,53.0,inf,0.671427,0,0.450814,1.112997,268,student_t,-1.158,1.817
2026-01-04,shanghai,gfs,below_F,53.0,51.8,-inf,53.0,0.328573,1,0.450814,1.112997,268,student_t,-1.158,1.817
2026-01-04,shanghai,gfs,above_F+5,53.0,51.8,58.0,inf,0.084002,0,0.007056,0.087741,268,student_t,-1.158,1.817
2026-01-04,shanghai,gfs,below_F-5,53.0,51.8,-inf,48.0,0.021534,0,0.000464,0.021769,268,student_t,-1.158,1.817
2026-01-05,shanghai,gfs,pm_1F,47.0,48.2,46.0,48.0,0.268385,0,0.07203,0.312501,269,student_t,-1.146,1.826
2026-01-05,shanghai,gfs,pm_2F,47.0,48.2,45.0,49.0,0.505123,1,0.244903,0.682952,269,student_t,-1.146,1.826
2026-01-05,shanghai,gfs,pm_3F,47.0,48.2,44.0,50.0,0.689219,1,0.096585,0.372196,269,student_t,-1.146,1.826
2026-01-05,shanghai,gfs,pm_5F,47.0,48.2,42.0,52.0,0.895908,1,0.010835,0.109917,269,student_t,-1.146,1.826
2026-01-05,shanghai,gfs,pm_10F,47.0,48.2,37.0,57.0,0.994171,1,3.4e-05,0.005846,269,student_t,-1.146,1.826
2026-01-05,shanghai,gfs,above_F,47.0,48.2,47.0,inf,0.670011,1,0.108893,0.400461,269,student_t,-1.146,1.826
2026-01-05,shanghai,gfs,below_F,47.0,48.2,-inf,47.0,0.329989,0,0.108893,0.400461,269,student_t,-1.146,1.826
2026-01-05,shanghai,gfs,above_F+5,47.0,48.2,52.0,inf,0.082863,0,0.006866,0.086498,269,student_t,-1.146,1.826
2026-01-05,shanghai,gfs,below_F-5,47.0,48.2,-inf,42.0,0.021229,0,0.000451,0.021457,269,student_t,-1.146,1.826
2026-01-06,shanghai,gfs,pm_1F,48.7,46.4,47.7,49.7,0.268118,0,0.071887,0.312136,270,student_t,-1.148,1.818
2026-01-06,shanghai,gfs,pm_2F,48.7,46.4,46.7,50.7,0.504648,0,0.25467,0.702487,270,student_t,-1.148,1.818
2026-01-06,shanghai,gfs,pm_3F,48.7,46.4,45.7,51.7,0.688611,1,0.096963,0.373078,270,student_t,-1.148,1.818
2026-01-06,shanghai,gfs,pm_5F,48.7,46.4,43.7,53.7,0.895278,1,0.010967,0.110622,270,student_t,-1.148,1.818
2026-01-06,shanghai,gfs,pm_10F,48.7,46.4,38.7,58.7,0.993998,1,3.6e-05,0.00602,270,student_t,-1.148,1.818
2026-01-06,shanghai,gfs,above_F,48.7,46.4,48.7,inf,0.67009,0,0.44902,1.108934,270,student_t,-1.148,1.818
2026-01-06,shanghai,gfs,below_F,48.7,46.4,-inf,48.7,0.32991,1,0.44902,1.108934,270,student_t,-1.148,1.818
2026-01-06,shanghai,gfs,above_F+5,48.7,46.4,53.7,inf,0.083254,0,0.006931,0.086925,270,student_t,-1.148,1.818
2026-01-06,shanghai,gfs,below_F-5,48.7,46.4,-inf,43.7,0.021469,0,0.000461,0.021702,270,student_t,-1.148,1.818
2026-01-07,shanghai,gfs,pm_1F,50.3,50.0,49.3,51.3,0.269281,1,0.53395,1.312,271,student_t,-1.133,1.834
2026-01-07,shanghai,gfs,pm_2F,50.3,50.0,48.3,52.3,0.506565,1,0.243478,0.680102,271,student_t,-1.133,1.834
2026-01-07,shanghai,gfs,pm_3F,50.3,50.0,47.3,53.3,0.690789,1,0.095611,0.369921,271,student_t,-1.133,1.834
2026-01-07,shanghai,gfs,pm_5F,50.3,50.0,45.3,55.3,0.897076,1,0.010593,0.108615,271,student_t,-1.133,1.834
2026-01-07,shanghai,gfs,pm_10F,50.3,50.0,40.3,60.3,0.994398,1,3.1e-05,0.005618,271,student_t,-1.133,1.834
2026-01-07,shanghai,gfs,above_F,50.3,50.0,50.3,inf,0.668351,0,0.446692,1.103677,271,student_t,-1.133,1.834
2026-01-07,shanghai,gfs,below_F,50.3,50.0,-inf,50.3,0.331649,1,0.446692,1.103677,271,student_t,-1.133,1.834
2026-01-07,shanghai,gfs,above_F+5,50.3,50.0,55.3,inf,0.081843,0,0.006698,0.085387,271,student_t,-1.133,1.834
2026-01-07,shanghai,gfs,below_F-5,50.3,50.0,-inf,45.3,0.021081,0,0.000444,0.021307,271,student_t,-1.133,1.834
2026-01-08,shanghai,gfs,pm_1F,48.1,48.2,47.1,49.1,0.269729,1,0.533296,1.310337,272,student_t,-1.126,1.834
2026-01-08,shanghai,gfs,pm_2F,48.1,48.2,46.1,50.1,0.507275,1,0.242778,0.678702,272,student_t,-1.126,1.834
2026-01-08,shanghai,gfs,pm_3F,48.1,48.2,45.1,51.1,0.691541,1,0.095147,0.368833,272,student_t,-1.126,1.834
2026-01-08,shanghai,gfs,pm_5F,48.1,48.2,43.1,53.1,0.897592,1,0.010487,0.10804,272,student_t,-1.126,1.834
2026-01-08,shanghai,gfs,pm_10F,48.1,48.2,38.1,58.1,0.994486,1,3e-05,0.005529,272,student_t,-1.126,1.834
2026-01-08,shanghai,gfs,above_F,48.1,48.2,48.1,inf,0.667412,1,0.110615,0.404347,272,student_t,-1.126,1.834
